"timestamp","count","area","address","lat","lon"
"16/11/2018",280.00,"Ospedale di Cisanello","Via Pietro Trivella","43.70041","10.4393"
"16/11/2018",217.00,"Palazzo Congressi","Via Giacomo Matteotti, 1","43.71052","10.41078"
"16/11/2018",213.00,"Dipartimento di Scienze Veterinarie","Viale delle Piagge, 2","43.70851","10.41197"
"16/11/2018",212.00,"Dipartimento  di Agraria","Via del Borghetto, 80","43.71111","10.41331"
"16/11/2018",165.00,"Polo Carmignani","Piazza dei Cavalieri, 8","43.72013","10.40091"
"16/11/2018",162.00,"Scuola Superiore S.Anna","Piazza Martiri della Libertà, 33","43.72096","10.40278"
"16/11/2018",153.00,"Aula Studio Pacinotti","Via Filippo Buonarroti, 6","43.72254","10.40751"
"16/11/2018",118.00,"Dipartimento di Farmacia","Via Bonanno Pisano, 6","43.71654","10.3886"
"16/11/2018",116.00,"Biblioteca Salesiani","Via Nicola Pisano, 40","43.71745","10.39232"
"16/11/2018",94.00,"Accademia Navale","Viale Italia, 72","43.52793","10.30778"
"16/11/2018",92.00,"Dipartimento di Scienze della Terra","Via Santa Maria, 53","43.71829","10.39684"
"16/11/2018",87.00,"Dipartimento di Chimica","Via Giuseppe Moruzzi, 13","43.71726","10.42732"
"16/11/2018",74.00,"Ex Monastero Benedettine","Lungarno Sidney Sonnino, 18","43.71382","10.39403"
"16/11/2018",68.00,"USID","Edificio G, Largo Bruno Pontecorvo, 3","43.71993","10.40923"
"16/11/2018",50.00,"Mensa Betti","Via E. Betti","43.71483","10.41804"
"16/11/2018",41.00,"Storia e filosofia","Via Pasquale Paoli, 9","43.71837","10.3987"
"16/11/2018",37.00,"Polo didattico ex Guidotti","Via Trieste, 38-40","43.7174","10.39228"
"16/11/2018",36.00,"Dipartimento di Biologia","Via Alessandro Volta, 4Bis","43.71845","10.39603"
"16/11/2018",36.00,"Palazzo Lanfranchi","Lungarno Galileo Galilei, 9","43.71381","10.40519"
"16/11/2018",35.00,"Centro ricerche agroambientali","Via Vecchia di Marina, 6 - S.Piero a Grado","43.67997","10.34677"
"16/11/2018",35.00,"Universita' di Pisa - Uffici","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
"16/11/2018",29.00,"DSU Piazza Cavalieri","Piazza dei Cavalieri, 6","43.72009","10.40059"
"16/11/2018",28.00,"Biblioteca di Storia delle Arti","Via Nicola Pisano, 40","43.71745","10.39232"
"16/11/2018",28.00,"Palazzo della Sapienza","Via Curtatone e Montanara, 15","43.71733","10.39951"
"16/11/2018",27.00,"Biblioteca di Scienze naturali e ambientali","Via Derna, 1","43.71857","10.39524"
"16/11/2018",26.00,"Residenza I Praticelli","Via Giovanni Berchet, 40","43.7191","10.42715"
"16/11/2018",24.00,"Palazzo Matteucci","Piazza Evangelista Torricelli, 2","43.71823","10.39813"
"16/11/2018",19.00,"Centro Universitario Sportivo","Via Federico Chiarugi, 5","43.72651","10.4126"
"16/11/2018",17.00,"Dipartimento di Scienze Politiche","Via Filippo Serafini, 3","43.71675","10.39905"
"16/11/2018",16.00,"Pensionato Universiatario Toniolo","Via S. Zeno 8","43.72198","10.40591"
"16/11/2018",9.00,"Orto Botanico","Via Luca Ghini, 13","43.71914","10.39627"
"16/11/2018",8.00,"Edilizia","via Fermi, 4","43.71652","10.39422"
"16/11/2018",4.00,"Retrovirus","Strada Statale 12 dell'Abetone e del Brennero, 2","43.72512","10.41319"
"16/11/2018",3.00,"Cittadella Galileiana","Via Nicola Pisano, 27","43.71686","10.39132"
"16/11/2018",3.00,"Dipartimento di Filologia","Via Santa Maria, 36","43.71901","10.39753"
"16/11/2018",3.00,"Ex Dipartimento di Chimica","Via Risorgimento, 35","43.71833","10.39137"
"16/11/2018",2.00,"Museo di storia naturale","Via Roma, 79","43.7222","10.52264"
"16/12/2018",173.00,"Palazzo Congressi","Via Giacomo Matteotti, 1","43.71052","10.41078"
"16/12/2018",150.00,"DSU Lungarno Pacinotti","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
"16/12/2018",114.00,"Dipartimento di Economia","Via Cosimo Ridolfi, 10","43.71119","10.41037"
"16/12/2018",82.00,"Ospedale Santa Chiara","Via Roma, 67","43.72186","10.39571"
"16/12/2018",73.00,"Dipartimento di Giurisprudenza","Via Collegio Ricci, 10","43.71779","10.39706"
"16/12/2018",59.00,"Scuola di Ingegneria","Largo Lucio Lazzarino, 1","43.72103","10.38988"
"16/12/2018",53.00,"Aula Studio Pacinotti","Via Filippo Buonarroti, 6","43.72254","10.40751"
"16/12/2018",53.00,"Polo Portanuova","Via Marinello Nelli","43.72587","10.39133"
"16/12/2018",52.00,"Facolta' di Lingue","Via Santa Maria, 85","43.72004","10.39703"
"16/12/2018",41.00,"Polo Fibonacci","Largo Bruno Pontecorvo, 3","43.72115","10.40774"
"16/12/2018",33.00,"Scuola Superiore S.Anna","Piazza Martiri della Libertà, 33","43.72096","10.40278"
"16/12/2018",27.00,"Accademia Navale","Viale Italia, 72","43.52793","10.30778"
"16/12/2018",27.00,"Residenza I Praticelli","Via Giovanni Berchet, 40","43.7191","10.42715"
"16/12/2018",18.00,"Dipartimento di Scienze Veterinarie","Viale delle Piagge, 2","43.70851","10.41197"
"16/12/2018",11.00,"DSU Piazza Cavalieri","Piazza dei Cavalieri, 6","43.72009","10.40059"
"16/12/2018",10.00,"Ospedale di Cisanello","Via Pietro Trivella","43.70041","10.4393"
"16/12/2018",10.00,"Palazzo Lanfranchi","Lungarno Galileo Galilei, 9","43.71381","10.40519"
"16/12/2018",8.00,"Dipartimento  di Agraria","Via del Borghetto, 80","43.71111","10.41331"
"16/12/2018",6.00,"Museo di storia naturale","Via Roma, 79","43.7222","10.52264"
"16/12/2018",6.00,"USID","Edificio G, Largo Bruno Pontecorvo, 3","43.71993","10.40923"
"16/12/2018",5.00,"Biblioteca Salesiani","Via Nicola Pisano, 40","43.71745","10.39232"
"16/12/2018",5.00,"Dipartimento di Scienze della Terra","Via Santa Maria, 53","43.71829","10.39684"
"16/12/2018",3.00,"Centro ricerche agroambientali","Via Vecchia di Marina, 6 - S.Piero a Grado","43.67997","10.34677"
"16/12/2018",3.00,"Ex Monastero Benedettine","Lungarno Sidney Sonnino, 18","43.71382","10.39403"
"16/12/2018",1.00,"Palazzo della Sapienza","Via Curtatone e Montanara, 15","43.71733","10.39951"
"16/12/2018",1.00,"Polo Carmignani","Piazza dei Cavalieri, 8","43.72013","10.40091"
"17/01/2018",654.00,"Dipartimento di Economia","Via Cosimo Ridolfi, 10","43.71119","10.41037"
"17/01/2018",629.00,"Scuola di Ingegneria","Largo Lucio Lazzarino, 1","43.72103","10.38988"
"17/01/2018",498.00,"Polo Fibonacci","Largo Bruno Pontecorvo, 3","43.72115","10.40774"
"17/01/2018",230.00,"Polo Portanuova","Via Marinello Nelli","43.72587","10.39133"
"17/01/2018",224.00,"DSU Lungarno Pacinotti","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
"17/01/2018",214.00,"Facolta' di Lingue","Via Santa Maria, 85","43.72004","10.39703"
"17/01/2018",209.00,"Ospedale Santa Chiara","Via Roma, 67","43.72186","10.39571"
"17/01/2018",198.00,"Dipartimento di Giurisprudenza","Via Collegio Ricci, 10","43.71779","10.39706"
"17/01/2018",111.00,"Aula Studio Pacinotti","Via Filippo Buonarroti, 6","43.72254","10.40751"
"17/01/2018",110.00,"Scuola Superiore S.Anna","Piazza Martiri della Libertà, 33","43.72096","10.40278"
"17/01/2018",107.00,"Dipartimento  di Agraria","Via del Borghetto, 80","43.71111","10.41331"
"17/01/2018",73.00,"Ospedale di Cisanello","Via Pietro Trivella","43.70041","10.4393"
"17/01/2018",71.00,"Dipartimento di Scienze Veterinarie","Viale delle Piagge, 2","43.70851","10.41197"
"17/01/2018",63.00,"Accademia Navale","Viale Italia, 72","43.52793","10.30778"
"17/01/2018",63.00,"Polo Carmignani","Piazza dei Cavalieri, 8","43.72013","10.40091"
"17/01/2018",62.00,"Dipartimento di Chimica","Via Giuseppe Moruzzi, 13","43.71726","10.42732"
"17/01/2018",61.00,"Dipartimento di Farmacia","Via Bonanno Pisano, 6","43.71654","10.3886"
"17/01/2018",50.00,"Biblioteca Salesiani","Via Nicola Pisano, 40","43.71745","10.39232"
"17/01/2018",41.00,"DSU Piazza Cavalieri","Piazza dei Cavalieri, 6","43.72009","10.40059"
"17/01/2018",38.00,"Residenza I Praticelli","Via Giovanni Berchet, 40","43.7191","10.42715"
"17/01/2018",35.00,"USID","Edificio G, Largo Bruno Pontecorvo, 3","43.71993","10.40923"
"17/01/2018",31.00,"Dipartimento di Scienze della Terra","Via Santa Maria, 53","43.71829","10.39684"
"17/01/2018",26.00,"Storia e filosofia","Via Pasquale Paoli, 9","43.71837","10.3987"
"17/01/2018",25.00,"Centro ricerche agroambientali","Via Vecchia di Marina, 6 - S.Piero a Grado","43.67997","10.34677"
"17/01/2018",23.00,"Polo didattico ex Guidotti","Via Trieste, 38-40","43.7174","10.39228"
"17/01/2018",21.00,"Mensa Betti","Via E. Betti","43.71483","10.41804"
"17/01/2018",21.00,"Universita' di Pisa - Uffici","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
"17/01/2018",16.00,"Biblioteca di Storia delle Arti","Via Nicola Pisano, 40","43.71745","10.39232"
"17/01/2018",15.00,"Centro Universitario Sportivo","Via Federico Chiarugi, 5","43.72651","10.4126"
"17/01/2018",15.00,"Palazzo Matteucci","Piazza Evangelista Torricelli, 2","43.71823","10.39813"
"17/01/2018",13.00,"Palazzo della Sapienza","Via Curtatone e Montanara, 15","43.71733","10.39951"
"17/01/2018",12.00,"Biblioteca di Scienze naturali e ambientali","Via Derna, 1","43.71857","10.39524"
"17/01/2018",12.00,"Ex Monastero Benedettine","Lungarno Sidney Sonnino, 18","43.71382","10.39403"
"17/01/2018",10.00,"Palazzo Lanfranchi","Lungarno Galileo Galilei, 9","43.71381","10.40519"
"17/01/2018",8.00,"Dipartimento di Biologia","Via Alessandro Volta, 4Bis","43.71845","10.39603"
"17/01/2018",7.00,"Dipartimento di Scienze Politiche","Via Filippo Serafini, 3","43.71675","10.39905"
"17/01/2018",7.00,"Pensionato Universiatario Toniolo","Via S. Zeno 8","43.72198","10.40591"
"17/01/2018",2.00,"Dipartimento di Filologia","Via Santa Maria, 36","43.71901","10.39753"
"17/01/2018",1.00,"Museo di storia naturale","Via Roma, 79","43.7222","10.52264"
"17/01/2018",1.00,"Retrovirus","Strada Statale 12 dell'Abetone e del Brennero, 2","43.72512","10.41319"
"17/02/2018",114.00,"DSU Lungarno Pacinotti","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
"17/02/2018",81.00,"Dipartimento di Economia","Via Cosimo Ridolfi, 10","43.71119","10.41037"
"17/02/2018",63.00,"Scuola di Ingegneria","Largo Lucio Lazzarino, 1","43.72103","10.38988"
"17/02/2018",54.00,"Dipartimento di Giurisprudenza","Via Collegio Ricci, 10","43.71779","10.39706"
"17/02/2018",48.00,"Palazzo Congressi","Via Giacomo Matteotti, 1","43.71052","10.41078"
"17/02/2018",42.00,"Ospedale Santa Chiara","Via Roma, 67","43.72186","10.39571"
"17/02/2018",33.00,"Facolta' di Lingue","Via Santa Maria, 85","43.72004","10.39703"
"17/02/2018",33.00,"Polo Portanuova","Via Marinello Nelli","43.72587","10.39133"
"17/02/2018",27.00,"Accademia Navale","Viale Italia, 72","43.52793","10.30778"
"17/02/2018",26.00,"Aula Studio Pacinotti","Via Filippo Buonarroti, 6","43.72254","10.40751"
"17/02/2018",25.00,"Scuola Superiore S.Anna","Piazza Martiri della Libertà, 33","43.72096","10.40278"
"17/02/2018",24.00,"Polo Fibonacci","Largo Bruno Pontecorvo, 3","43.72115","10.40774"
"17/02/2018",10.00,"Dipartimento di Scienze Veterinarie","Viale delle Piagge, 2","43.70851","10.41197"
"17/02/2018",9.00,"Ospedale di Cisanello","Via Pietro Trivella","43.70041","10.4393"
"17/02/2018",6.00,"Polo Carmignani","Piazza dei Cavalieri, 8","43.72013","10.40091"
"17/02/2018",5.00,"Dipartimento  di Agraria","Via del Borghetto, 80","43.71111","10.41331"
"17/02/2018",4.00,"Palazzo Lanfranchi","Lungarno Galileo Galilei, 9","43.71381","10.40519"
"17/02/2018",3.00,"Residenza I Praticelli","Via Giovanni Berchet, 40","43.7191","10.42715"
"17/02/2018",2.00,"Centro ricerche agroambientali","Via Vecchia di Marina, 6 - S.Piero a Grado","43.67997","10.34677"
"17/02/2018",2.00,"Dipartimento di Scienze della Terra","Via Santa Maria, 53","43.71829","10.39684"
"17/02/2018",2.00,"DSU Piazza Cavalieri","Piazza dei Cavalieri, 6","43.72009","10.40059"
"17/02/2018",2.00,"Ex Monastero Benedettine","Lungarno Sidney Sonnino, 18","43.71382","10.39403"
"17/02/2018",2.00,"USID","Edificio G, Largo Bruno Pontecorvo, 3","43.71993","10.40923"
"17/02/2018",1.00,"Biblioteca Salesiani","Via Nicola Pisano, 40","43.71745","10.39232"
"17/02/2018",1.00,"Mensa Betti","Via E. Betti","43.71483","10.41804"
"17/02/2018",1.00,"Museo di storia naturale","Via Roma, 79","43.7222","10.52264"
"17/02/2018",1.00,"Storia e filosofia","Via Pasquale Paoli, 9","43.71837","10.3987"
"17/03/2018",590.00,"DSU Lungarno Pacinotti","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
"17/03/2018",525.00,"Scuola di Ingegneria","Largo Lucio Lazzarino, 1","43.72103","10.38988"
"17/03/2018",475.00,"Dipartimento di Economia","Via Cosimo Ridolfi, 10","43.71119","10.41037"
"17/03/2018",318.00,"Dipartimento di Giurisprudenza","Via Collegio Ricci, 10","43.71779","10.39706"
"17/03/2018",292.00,"Palazzo Congressi","Via Giacomo Matteotti, 1","43.71052","10.41078"
"17/03/2018",269.00,"Ospedale Santa Chiara","Via Roma, 67","43.72186","10.39571"
"17/03/2018",214.00,"Polo Portanuova","Via Marinello Nelli","43.72587","10.39133"
"17/03/2018",207.00,"Facolta' di Lingue","Via Santa Maria, 85","43.72004","10.39703"
"17/03/2018",178.00,"Accademia Navale","Viale Italia, 72","43.52793","10.30778"
"17/03/2018",177.00,"Polo Fibonacci","Largo Bruno Pontecorvo, 3","43.72115","10.40774"
"17/03/2018",163.00,"Aula Studio Pacinotti","Via Filippo Buonarroti, 6","43.72254","10.40751"
"17/03/2018",140.00,"Scuola Superiore S.Anna","Piazza Martiri della Libertà, 33","43.72096","10.40278"
"17/03/2018",91.00,"Dipartimento di Scienze Veterinarie","Viale delle Piagge, 2","43.70851","10.41197"
"17/03/2018",82.00,"Ospedale di Cisanello","Via Pietro Trivella","43.70041","10.4393"
"17/03/2018",65.00,"Dipartimento  di Agraria","Via del Borghetto, 80","43.71111","10.41331"
"17/03/2018",50.00,"Palazzo Lanfranchi","Lungarno Galileo Galilei, 9","43.71381","10.40519"
"17/03/2018",45.00,"Polo Carmignani","Piazza dei Cavalieri, 8","43.72013","10.40091"
"17/03/2018",40.00,"USID","Edificio G, Largo Bruno Pontecorvo, 3","43.71993","10.40923"
"17/03/2018",33.00,"DSU Piazza Cavalieri","Piazza dei Cavalieri, 6","43.72009","10.40059"
"17/03/2018",31.00,"Ex Monastero Benedettine","Lungarno Sidney Sonnino, 18","43.71382","10.39403"
"17/03/2018",30.00,"Residenza I Praticelli","Via Giovanni Berchet, 40","43.7191","10.42715"
"17/03/2018",26.00,"Dipartimento di Scienze della Terra","Via Santa Maria, 53","43.71829","10.39684"
"17/03/2018",24.00,"Biblioteca Salesiani","Via Nicola Pisano, 40","43.71745","10.39232"
"17/03/2018",21.00,"Storia e filosofia","Via Pasquale Paoli, 9","43.71837","10.3987"
"17/03/2018",20.00,"Centro ricerche agroambientali","Via Vecchia di Marina, 6 - S.Piero a Grado","43.67997","10.34677"
"17/03/2018",20.00,"Mensa Betti","Via E. Betti","43.71483","10.41804"
"17/03/2018",17.00,"Museo di storia naturale","Via Roma, 79","43.7222","10.52264"
"17/03/2018",16.00,"Universita' di Pisa - Uffici","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
"17/03/2018",12.00,"Centro Universitario Sportivo","Via Federico Chiarugi, 5","43.72651","10.4126"
"17/03/2018",7.00,"Biblioteca di Scienze naturali e ambientali","Via Derna, 1","43.71857","10.39524"
"17/03/2018",7.00,"Dipartimento di Scienze Politiche","Via Filippo Serafini, 3","43.71675","10.39905"
"17/03/2018",7.00,"Palazzo della Sapienza","Via Curtatone e Montanara, 15","43.71733","10.39951"
"17/03/2018",6.00,"Dipartimento di Farmacia","Via Bonanno Pisano, 6","43.71654","10.3886"
"17/03/2018",4.00,"Edilizia","via Fermi, 4","43.71652","10.39422"
"17/03/2018",3.00,"Dipartimento di Chimica","Via Giuseppe Moruzzi, 13","43.71726","10.42732"
"17/03/2018",2.00,"Dipartimento di Biologia","Via Alessandro Volta, 4Bis","43.71845","10.39603"
"17/03/2018",2.00,"Orto Botanico","Via Luca Ghini, 13","43.71914","10.39627"
"17/03/2018",1.00,"Biblioteca di Storia delle Arti","Via Nicola Pisano, 40","43.71745","10.39232"
"17/03/2018",1.00,"Pensionato Universiatario Toniolo","Via S. Zeno 8","43.72198","10.40591"
"17/03/2018",1.00,"Polo didattico ex Guidotti","Via Trieste, 38-40","43.7174","10.39228"
"17/03/2018",1.00,"Retrovirus","Strada Statale 12 dell'Abetone e del Brennero, 2","43.72512","10.41319"
"17/04/2018",4836.00,"Scuola di Ingegneria","Largo Lucio Lazzarino, 1","43.72103","10.38988"
"17/04/2018",4737.00,"Dipartimento di Economia","Via Cosimo Ridolfi, 10","43.71119","10.41037"
"17/04/2018",4200.00,"Polo Fibonacci","Largo Bruno Pontecorvo, 3","43.72115","10.40774"
"17/04/2018",1925.00,"Polo Portanuova","Via Marinello Nelli","43.72587","10.39133"
"17/04/2018",1544.00,"Facolta' di Lingue","Via Santa Maria, 85","43.72004","10.39703"
"17/04/2018",1457.00,"DSU Lungarno Pacinotti","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
"17/04/2018",1419.00,"Ospedale Santa Chiara","Via Roma, 67","43.72186","10.39571"
"17/04/2018",1329.00,"Dipartimento di Giurisprudenza","Via Collegio Ricci, 10","43.71779","10.39706"
"17/04/2018",837.00,"Aula Studio Pacinotti","Via Filippo Buonarroti, 6","43.72254","10.40751"
"17/04/2018",805.00,"Dipartimento  di Agraria","Via del Borghetto, 80","43.71111","10.41331"
"17/04/2018",779.00,"Dipartimento di Scienze Veterinarie","Viale delle Piagge, 2","43.70851","10.41197"
"17/04/2018",745.00,"Accademia Navale","Viale Italia, 72","43.52793","10.30778"
"17/04/2018",704.00,"Scuola Superiore S.Anna","Piazza Martiri della Libertà, 33","43.72096","10.40278"
"17/04/2018",654.00,"Ospedale di Cisanello","Via Pietro Trivella","43.70041","10.4393"
"17/04/2018",583.00,"Dipartimento di Farmacia","Via Bonanno Pisano, 6","43.71654","10.3886"
"17/04/2018",537.00,"Biblioteca Salesiani","Via Nicola Pisano, 40","43.71745","10.39232"
"17/04/2018",458.00,"Polo Carmignani","Piazza dei Cavalieri, 8","43.72013","10.40091"
"17/04/2018",388.00,"Residenza I Praticelli","Via Giovanni Berchet, 40","43.7191","10.42715"
"17/04/2018",380.00,"Dipartimento di Chimica","Via Giuseppe Moruzzi, 13","43.71726","10.42732"
"17/04/2018",338.00,"Dipartimento di Scienze della Terra","Via Santa Maria, 53","43.71829","10.39684"
"17/04/2018",322.00,"DSU Piazza Cavalieri","Piazza dei Cavalieri, 6","43.72009","10.40059"
"17/04/2018",313.00,"USID","Edificio G, Largo Bruno Pontecorvo, 3","43.71993","10.40923"
"17/04/2018",223.00,"Storia e filosofia","Via Pasquale Paoli, 9","43.71837","10.3987"
"17/04/2018",213.00,"Palazzo della Sapienza","Via Curtatone e Montanara, 15","43.71733","10.39951"
"17/04/2018",204.00,"Palazzo Matteucci","Piazza Evangelista Torricelli, 2","43.71823","10.39813"
"17/04/2018",198.00,"Polo didattico ex Guidotti","Via Trieste, 38-40","43.7174","10.39228"
"17/04/2018",197.00,"Mensa Betti","Via E. Betti","43.71483","10.41804"
"17/04/2018",187.00,"Universita' di Pisa - Uffici","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
"17/04/2018",180.00,"Ex Monastero Benedettine","Lungarno Sidney Sonnino, 18","43.71382","10.39403"
"17/04/2018",162.00,"Centro ricerche agroambientali","Via Vecchia di Marina, 6 - S.Piero a Grado","43.67997","10.34677"
"17/04/2018",145.00,"Biblioteca di Storia delle Arti","Via Nicola Pisano, 40","43.71745","10.39232"
"17/04/2018",125.00,"Biblioteca di Scienze naturali e ambientali","Via Derna, 1","43.71857","10.39524"
"17/04/2018",125.00,"Dipartimento di Biologia","Via Alessandro Volta, 4Bis","43.71845","10.39603"
"17/04/2018",110.00,"Palazzo Lanfranchi","Lungarno Galileo Galilei, 9","43.71381","10.40519"
"17/04/2018",96.00,"Dipartimento di Scienze Politiche","Via Filippo Serafini, 3","43.71675","10.39905"
"17/04/2018",94.00,"Centro Universitario Sportivo","Via Federico Chiarugi, 5","43.72651","10.4126"
"17/04/2018",72.00,"Pensionato Universiatario Toniolo","Via S. Zeno 8","43.72198","10.40591"
"17/04/2018",42.00,"Dipartimento di Filologia","Via Santa Maria, 36","43.71901","10.39753"
"17/04/2018",31.00,"Palazzo Congressi","Via Giacomo Matteotti, 1","43.71052","10.41078"
"17/04/2018",30.00,"Edilizia","via Fermi, 4","43.71652","10.39422"
"17/04/2018",27.00,"Retrovirus","Strada Statale 12 dell'Abetone e del Brennero, 2","43.72512","10.41319"
"17/04/2018",26.00,"Museo di storia naturale","Via Roma, 79","43.7222","10.52264"
"17/04/2018",21.00,"Cittadella Galileiana","Via Nicola Pisano, 27","43.71686","10.39132"
"17/04/2018",20.00,"Orto Botanico","Via Luca Ghini, 13","43.71914","10.39627"
"17/04/2018",13.00,"Ex Dipartimento di Chimica","Via Risorgimento, 35","43.71833","10.39137"
"17/05/2018",561.00,"Scuola di Ingegneria","Largo Lucio Lazzarino, 1","43.72103","10.38988"
"17/05/2018",234.00,"Polo Fibonacci","Largo Bruno Pontecorvo, 3","43.72115","10.40774"
"17/05/2018",222.00,"Dipartimento di Economia","Via Cosimo Ridolfi, 10","43.71119","10.41037"
"17/05/2018",206.00,"Polo Portanuova","Via Marinello Nelli","43.72587","10.39133"
"17/05/2018",76.00,"Facolta' di Lingue","Via Santa Maria, 85","43.72004","10.39703"
"17/05/2018",72.00,"Ospedale Santa Chiara","Via Roma, 67","43.72186","10.39571"
"17/05/2018",64.00,"Ospedale di Cisanello","Via Pietro Trivella","43.70041","10.4393"
"17/05/2018",60.00,"Dipartimento di Giurisprudenza","Via Collegio Ricci, 10","43.71779","10.39706"
"17/05/2018",59.00,"Dipartimento di Farmacia","Via Bonanno Pisano, 6","43.71654","10.3886"
"17/05/2018",52.00,"Dipartimento  di Agraria","Via del Borghetto, 80","43.71111","10.41331"
"17/05/2018",49.00,"Dipartimento di Scienze Veterinarie","Viale delle Piagge, 2","43.70851","10.41197"
"17/05/2018",48.00,"Accademia Navale","Viale Italia, 72","43.52793","10.30778"
"17/05/2018",45.00,"Polo Carmignani","Piazza dei Cavalieri, 8","43.72013","10.40091"
"17/05/2018",43.00,"Dipartimento di Scienze della Terra","Via Santa Maria, 53","43.71829","10.39684"
"17/05/2018",28.00,"Biblioteca Salesiani","Via Nicola Pisano, 40","43.71745","10.39232"
"17/05/2018",28.00,"DSU Lungarno Pacinotti","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
"17/05/2018",27.00,"Centro ricerche agroambientali","Via Vecchia di Marina, 6 - S.Piero a Grado","43.67997","10.34677"
"17/05/2018",22.00,"Polo didattico ex Guidotti","Via Trieste, 38-40","43.7174","10.39228"
"17/05/2018",19.00,"Aula Studio Pacinotti","Via Filippo Buonarroti, 6","43.72254","10.40751"
"17/05/2018",15.00,"Scuola Superiore S.Anna","Piazza Martiri della Libertà, 33","43.72096","10.40278"
"17/05/2018",11.00,"Palazzo Matteucci","Piazza Evangelista Torricelli, 2","43.71823","10.39813"
"17/05/2018",9.00,"Dipartimento di Biologia","Via Alessandro Volta, 4Bis","43.71845","10.39603"
"17/05/2018",8.00,"Biblioteca di Scienze naturali e ambientali","Via Derna, 1","43.71857","10.39524"
"17/05/2018",8.00,"Biblioteca di Storia delle Arti","Via Nicola Pisano, 40","43.71745","10.39232"
"17/05/2018",8.00,"Universita' di Pisa - Uffici","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
"17/05/2018",7.00,"Palazzo della Sapienza","Via Curtatone e Montanara, 15","43.71733","10.39951"
"17/05/2018",5.00,"Storia e filosofia","Via Pasquale Paoli, 9","43.71837","10.3987"
"17/05/2018",4.00,"Ex Monastero Benedettine","Lungarno Sidney Sonnino, 18","43.71382","10.39403"
"17/05/2018",3.00,"Museo di storia naturale","Via Roma, 79","43.7222","10.52264"
"17/05/2018",3.00,"Palazzo Lanfranchi","Lungarno Galileo Galilei, 9","43.71381","10.40519"
"17/05/2018",1.00,"Dipartimento di Filologia","Via Santa Maria, 36","43.71901","10.39753"
"17/05/2018",1.00,"Dipartimento di Scienze Politiche","Via Filippo Serafini, 3","43.71675","10.39905"
"17/05/2018",1.00,"Edilizia","via Fermi, 4","43.71652","10.39422"
"17/05/2018",1.00,"Pensionato Universiatario Toniolo","Via S. Zeno 8","43.72198","10.40591"
"17/05/2018",1.00,"Retrovirus","Strada Statale 12 dell'Abetone e del Brennero, 2","43.72512","10.41319"
"17/05/2018",1.00,"USID","Edificio G, Largo Bruno Pontecorvo, 3","43.71993","10.40923"
"17/06/2018",163.00,"Palazzo Congressi","Via Giacomo Matteotti, 1","43.71052","10.41078"
"17/06/2018",153.00,"DSU Lungarno Pacinotti","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
"17/06/2018",108.00,"Dipartimento di Economia","Via Cosimo Ridolfi, 10","43.71119","10.41037"
"17/06/2018",87.00,"Ospedale Santa Chiara","Via Roma, 67","43.72186","10.39571"
"17/06/2018",76.00,"Dipartimento di Giurisprudenza","Via Collegio Ricci, 10","43.71779","10.39706"
"17/06/2018",60.00,"Aula Studio Pacinotti","Via Filippo Buonarroti, 6","43.72254","10.40751"
"17/06/2018",60.00,"Polo Portanuova","Via Marinello Nelli","43.72587","10.39133"
"17/06/2018",59.00,"Facolta' di Lingue","Via Santa Maria, 85","43.72004","10.39703"
"17/06/2018",57.00,"Scuola di Ingegneria","Largo Lucio Lazzarino, 1","43.72103","10.38988"
"17/06/2018",39.00,"Polo Fibonacci","Largo Bruno Pontecorvo, 3","43.72115","10.40774"
"17/06/2018",35.00,"Scuola Superiore S.Anna","Piazza Martiri della Libertà, 33","43.72096","10.40278"
"17/06/2018",31.00,"Accademia Navale","Viale Italia, 72","43.52793","10.30778"
"17/06/2018",26.00,"Residenza I Praticelli","Via Giovanni Berchet, 40","43.7191","10.42715"
"17/06/2018",19.00,"Dipartimento di Scienze Veterinarie","Viale delle Piagge, 2","43.70851","10.41197"
"17/06/2018",17.00,"DSU Piazza Cavalieri","Piazza dei Cavalieri, 6","43.72009","10.40059"
"17/06/2018",11.00,"Ospedale di Cisanello","Via Pietro Trivella","43.70041","10.4393"
"17/06/2018",9.00,"Dipartimento  di Agraria","Via del Borghetto, 80","43.71111","10.41331"
"17/06/2018",9.00,"Dipartimento di Scienze della Terra","Via Santa Maria, 53","43.71829","10.39684"
"17/06/2018",8.00,"Palazzo Lanfranchi","Lungarno Galileo Galilei, 9","43.71381","10.40519"
"17/06/2018",6.00,"Museo di storia naturale","Via Roma, 79","43.7222","10.52264"
"17/06/2018",5.00,"Biblioteca Salesiani","Via Nicola Pisano, 40","43.71745","10.39232"
